PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
WI1110006,CASCADE MTN SKI - DAISY RESTAURANT WELL,TNCWS,W10441 CASCADE MOUNTAIN RD,,53901-9633,PORTAGE,05,WI,600,CASCADE MT INC - ROB WALZ,WI,Columbia
WI1110037,POYNETTE WATERWORKS,CWS,106 S MAIN STREET,,53955,POYNETTE,05,WI,2520,"SHANKS, MARTIN",WI,Columbia
WI1110038,COLUMBUS WATER %26 LIGHT DEPARTMENT,CWS,105 N DICKASON BLVD,,53925-1565,COLUMBUS,05,WI,5036,"GOBEL, PATRICIA - COLUMBUS CITY CLERK",WI,Columbia
WI1110039,PORTAGE WATERWORKS,CWS,115 W PLEASANT ST,,53901-1742,PORTAGE,05,WI,10300,"JAHNCKE, AARON - PUBLIC WORKS/UTIL MGR",WI,Columbia
WI1110041,CAMBRIA WATERWORKS,CWS,111 W EDGEWATER ST,BOX 295,53923-0295,Cambria,05,WI,767,"FRANK, LOIS - CAMBRIA VILLAGE CLERK/TREAS",WI,Columbia
WI1110045,GRANDE CHEESE WYOCENA,NTNCWS,181 W MONROE ST,,53969,WYOCENA,05,WI,100,"BONIN, MIKE - GRANDE CHEESE CO",WI,Columbia
WI1110049,PARDEEVILLE WATERWORKS,CWS,114 LAKE STREET,,59354,PARDEEVILLE,05,WI,2117,"BECKER, BOB - VILLAGE PRESIDENT",WI,Columbia
WI1110065,HARMONY MOBILE MANOR,CWS,N2085 REAL SHORT RD,,53555,LODI,05,WI,45,"COOKE, THOMAS",WI,Columbia
WI1110066,CRYSTAL LAKE RV RESORT LLC,CWS,STEVE BODENSCHATZ,N550 GANNON RD,53555,LODI,05,WI,700,CRYSTAL LAKE PARK LLC,WI,Columbia
WI1110068,SCHOEPPS COTTONWOOD RESORT,TNCWS,N586 SCHOEPP RD,,53583-9405,SAUK CITY,05,WI,60,"SCHOEPP, DALE %26 LYNDA",WI,Columbia
WI1110070,WI DNR MACKENZIE 9 PICNIC AREA,TNCWS,W7303 COUNTY HIGHWAY CS,,53955,POYNETTE,05,WI,25,"KUEFFLER, SAMANTHA D - PROPERTY MGR",WI,Columbia
WI1110071,WI DNR MACKENZIE 5 OFFICE/ADMINISTRATION BLDG,TNCWS,W7303 COUNTY HIGHWAY CS,,53955,POYNETTE,05,WI,31,"KUEFFLER, SAMANTHA D - PROPERTY MGR",WI,Columbia
WI1110074,WI DNR MACKENZIE 4 BADGER DEN,TNCWS,W7303 COUNTY HIGHWAY CS,,53955,POYNETTE,05,WI,29,"KUEFFLER, SAMANTHA D - PROPERTY MGR",WI,Columbia
WI1110093,ARLINGTON WATERWORKS,CWS,200 COMMERCIAL ST,PO BOX 207,53911-0207,ARLINGTON,05,WI,823,"MONSON, PJ - VILL CLERK-TREASURER",WI,Columbia
WI1110098,FALL RIVER WATERWORKS,CWS,641 S MAIN ST,PO BOX 37,53932-0037,FALL RIVER,05,WI,1712,FALL RIVER VILLAGE CLERK - MARIE ABEGGLEN,WI,Columbia
WI1110099,FRIESLAND WATERWORKS,CWS,113 S MADISON ST,PO BOX 208,53935-0208,FRIESLAND,05,WI,311,FRIESLAND VILLAGE CLERK - MARCIA DYKSTRA,WI,Columbia
WI1110100,LODI WATERWORKS,CWS,130 S MAIN ST,,53555-1120,LODI,05,WI,3006,"BUHR, KENNAN - OPS MGR",WI,Columbia
WI1110101,HARMONY GROVE SAN DIST,CWS,W10901 LAKE POINT DR,,53555,LODI,05,WI,1950,HARMONY GROVE SANITARY DIST,WI,Columbia
WI1110103,SUBURBAN HEIGHTS MHP,CWS,P O BOX 327,,53954,PARDEEVILLE,05,WI,90,"HASSELBERGER, STEVEN J",WI,Columbia
WI1110104,OAKWOOD TERRACE,CWS,PO BOX 1030,,53052-1030,MENOMONEE FALLS,05,WI,100,"OLSON, JO ANN - ASSET DEVELOPMENT GROUP LLC",WI,Columbia
WI1110107,CAPITAL HILL MOBILE HOME PARK,CWS,"W9345 CTH V, LOT 10",,53955,POYNETTE,05,WI,36,"CHADER, JASON",WI,Columbia
WI1110109,POYNETTE MOBILE ESTATES,CWS,1415 N ASTOR ST,,60610-1622,CHICAGO,05,WI,150,"COHEN, CURTISS %26 SUSAN",IL,Columbia
WI1110110,INCH HEIGHTS LLC,CWS,W7428 HOGSBACK RD,,53039,JUNEAU,05,WI,47,"TRACY, JASON %26 SARAH",WI,Columbia
WI1110111,RIO WATERWORKS,CWS,207 LINCOLN,PO BOX 276,53960-0276,RIO,05,WI,1058,RIO VILLAGE CLERK - AMY STONE,WI,Columbia
WI1110112,PINE HAVEN ESTATES,CWS,P O BOX 327,,53954,PARDEEVILLE,05,WI,45,"HASSELBERGER, STEVEN J",WI,Columbia
WI1110113,WISCONSIN DELLS WATERWORKS,CWS,300 LACROSSE ST,,53965-0655,WISCONSIN DELLS,05,WI,2678,"HOLZEM, NANCY - WI DELLS CITY CLERK",WI,Columbia
WI1110116,INDIAN TRAILS CMPGD - BATH HOUSE,TNCWS,W6445 HAYNES RD,,53954,PARDEEVILLE,05,WI,300,"SCHNEIDER, MYRNA %26 DAVE",WI,Columbia
WI1110120,SMOKEY HOLLOW CMPGDS UPPER WELL,TNCWS,W9935 MCGOWAN RD,,53555,LODI,05,WI,164,"STYER, BUD",WI,Columbia
WI1110123,SADDLE RIDGE ESTATES,CWS,UNKNOWN,PO BOX 443,53901,PORTAGE,05,WI,700,"SCHUMANN, WINNIFRED - PRESIDENT",WI,Columbia
WI1110124,WYOCENA WATERWORKS,CWS,165 E DODGE ST,PO BOX 913,53969-0913,WYOCENA,05,WI,768,"KRATKY, LORI - WYOCENA VILLAGE CLERK",WI,Columbia
WI1110125,RANDOLPH WATER DEPT,CWS,248 W STROUD ST,,53956,RANDOLPH,05,WI,1800,RANDOLPH VILLAGE CLERK - ELLEN JUNG,WI,Columbia
WI1110126,PINE VISTA MHP 1,CWS,"N750 GOLF RD, LOT 70",,53578,PRAIRIE DU SAC,05,WI,60,"HEGERFELD, RICK",WI,Columbia
WI1110128,LAKESIDE BAR %26 GRILL,TNCWS,W10960 CORNING ST,,53955,POYNETTE,05,WI,204,"BOWAR, CHRIS %26 DANA",WI,Columbia
WI1110133,INDIAN TRAILS CMPGD - RESTAURANT,TNCWS,W6445 HAYNES RD,,53954,PARDEEVILLE,05,WI,206,"SCHNEIDER, MYRNA %26 DAVE",WI,Columbia
WI1110134,REMIS THIRSTY MOOSE,TNCWS,W10932 EAGLE DR,,53555,LODI,05,WI,305,"MJ REMI%27S LLC, JOYCE %26 MARK REMINGTON",WI,Columbia
WI1110138,SLEEPY DRAGON CAMPGROUND LLC,TNCWS,N4003 TRAUT RD,,53960,RIO,05,WI,50,"CHACON, VICTOR JR",WI,Columbia
WI1110146,JAMIESON PARK,TNCWS,106 S MAIN ST,PO BOX 95,53955,POYNETTE,05,WI,25,"GORMAN, SCOTT - DIR OF PUBLIC WORKS",WI,Columbia
WI1110147,CALEDONIA PRESBYTERIAN CHURCH,TNCWS,504 E SLIFER ST,,53901,PORTAGE,05,WI,77,"DESOMER, JOE",WI,Columbia
WI1110148,INTERSTATE EASY STOP,TNCWS,N5755 STH 78,,53901,PORTAGE,05,WI,203,"SINGH, DIDAR",WI,Columbia
WI1110159,FITZS ON THE LAKE,TNCWS,W11602 HWY V,,53555,LODI,05,WI,206,"OBOIS, MARK",WI,Columbia
WI1110160,WI DOT WAYSIDE 17 WEST POINT,TNCWS,4802 SHEBOYGAN AVE,PO BOX 7986,53707-7986,MADISON,05,WI,500,WI DOT- ATTN TOM VAN BEEK,WI,Columbia
WI1110165,WI DOT REST AREA 12 DEKORRA WEST BOUND,TNCWS,"4802 SHEBOYGAN AVE, RM 501",PO BOX 7986,53707,MADISON,05,WI,3905,WI DOT - TOM VANBEEK,WI,Columbia
WI1110167,WYONA PARK,TNCWS,UNKNOWN,PO BOX 875,53969,WYOCENA,05,WI,30,"HARPER, BILL - COLUMBIA CO HWY DEPT",WI,Columbia
WI1110168,KINGDOM HALL OF JEHOVAHS WITNESSES,TNCWS,W10326 HWY 16,,53901,PORTAGE,05,WI,125,KINGDOM HALL OF JEHOVAHS WITNESS,WI,Columbia
WI1110169,NEWPORT EV LUTHERAN CHURCH,TNCWS,1132 CAPITAL ST,,53965,WISCONSIN DELLS,05,WI,35,"GREGERSON, PAUL - TRUSTEE",WI,Columbia
WI1110181,BURHOPS LAKESIDE LODGE,TNCWS,W11610 CTH V,,53555-9802,LODI,05,WI,42,"BURHOP, RUSS",WI,Columbia
WI1110187,SMOKEY HOLLOW CMPGDS  OFFICE WELL,TNCWS,W9935 MCGOWAN RD,,53555,LODI,05,WI,164,"STYER, BUD",WI,Columbia
WI1110188,DEKORRA LUTHERAN CHURCH,TNCWS,N3099 SMITH RD,,53955-9435,POYNETTE,05,WI,153,DEKORRA LUTHERAN CHURCH,WI,Columbia
WI1110189,LAKE WISCONSIN CMPGRD LLC,TNCWS,N3204 CO RD V,PO BOX 489,53955,POYNETTE,05,WI,102,"YOUNG, BLAKE R",WI,Columbia
WI1110190,LAKE WISCONSIN RESORT - OFFICE,TNCWS,W10941 CORNING RD,,53955,POYNETTE,05,WI,28,BOWARS LAKESIDE RESORT LLC DUANE %26 TERI BOWAR,WI,Columbia
WI1110191,LAKE WISCONSIN RESORT - 2-BEDROOM UNITS,TNCWS,W10941 CORNING RD,,53955,POYNETTE,05,WI,32,BOWARS LAKESIDE RESORT LLC DUANE %26 TERI BOWAR,WI,Columbia
WI1110195,JOTS FOOD MART LLC,TNCWS,W10620 HWY 33,,53901,PORTAGE,05,WI,103,"SINGH, HARVINDER",WI,Columbia
WI1110202,NORTHWOODS INC OF WISCONSIN,NTNCWS,N6510 HWY 51S,,53901-0357,PORTAGE,05,WI,180,"WHEELER, JOLENE - PRESIDENT %26 CEO",WI,Columbia
WI1110208,CLARK CUPERY PROPERTY,TNCWS,W7480 MONTHEY RD,,53901,PORTAGE,05,WI,106,"CUPERY, CLARK",WI,Columbia
WI1110210,PORTAGE SEVENTH DAY ADVENTIST CHURCH,TNCWS,601 WAUONA TRL #42,,53901,PORTAGE,05,WI,30,"MINETT, ILLONA - TREASURER",WI,Columbia
WI1110214,ALLIANT-COLUMBIA ENERGY CENTER,NTNCWS,W8375 MURRAY RD,,53954,PARDEEVILLE,05,WI,195,"NELSON, JEFF - OPERATIONS MGR",WI,Columbia
WI1110225,FIRST RANDOLPH CHRISTIAN REFORMED CHURCH,TNCWS,N8879 E FRIESLAND RD,,53956,RANDOLPH,05,WI,102,FIRST RANDOLPH CHRISTIAN REFORMED CHURCH,WI,Columbia
WI1110227,DURWARDS GLEN RETREAT,TNCWS,W11876 MCLEISH RD,,53913,BARABOO,05,WI,53,"FULLER, JENNIFER - DIRECTOR",WI,Columbia
WI1110228,SKY HIGH CAMPING - MAIN SYSTEM,TNCWS,N5740 SKY HIGH DRIVE,,53901-9623,PORTAGE,05,WI,165,"ANDERSON, ERIC",WI,Columbia
WI1110231,GLACIER VALLEY CMPGD,TNCWS,177 PINE CT,,54914,APPLETON,05,WI,41,RICHARD CHANDLER %26 DIANE THOMSON,WI,Columbia
WI1110232,WILLOW MILL CMPGD - ACROSS LAKE,TNCWS,DERRICK %26 KRISTEN BANES,N6906 HILLVIEW DR,53916,BEAVER DAM,05,WI,200,WILLOW MILL CAMPSITE LLC,WI,Columbia
WI1110233,WILLOW MILL CMPGD - MAIN PARK SIDE,TNCWS,DERRICK %26 KRISTEN BANES,N6906 HILLVIEW DR,53916,BEAVER DAM,05,WI,200,WILLOW MILL CAMPSITE LLC,WI,Columbia
WI1110234,SILVER SPRINGS CAMPSITES - HILLTOP WELL,TNCWS,N5048 LUDWIG RD,,53960,RIO,05,WI,320,"HENRY, MIKE %26 BECKY",WI,Columbia
WI1110235,SILVER SPRINGS CAMPSITES - OFFICE %26 POOL,TNCWS,N5048 LUDWIG RD,,53960,RIO,05,WI,320,"HENRY, MIKE %26 BECKY",WI,Columbia
WI1110237,ST PATRICKS CATHOLIC CHURCH,TNCWS,N4085 BRUCE ST,PO BOX 40,53928,DOYLESTOWN,05,WI,100,ST PATRICKS CATH CHURCH - PASTOR,WI,Columbia
WI1110238,FAMILY LIFE CENTER,TNCWS,N3974 WILLIAMS RD,,53960-9562,RIO,05,WI,76,FAMILY LIFE CENTER,WI,Columbia
WI1110241,PRIDE OF AMERICA CPGD - MAIN SYSTEM WELLS 1 2 AND 4,TNCWS,W7520 W BUSH RD,PO BOX 657,53954,PARDEEVILLE,05,WI,712,BIG G ENTERPRISES -- MIKE HAGEN,WI,Columbia
WI1110242,DUCK CREEK CMPGD,TNCWS,W6560 CTH G,,53954,PARDEEVILLE,05,WI,77,KRISTI MLODZIK %26 DENNIS ENDRES,WI,Columbia
WI1110243,CAMP WAWBEEK - RESPITE CAMP LODGE,TNCWS,101 KNOB HILL,,53713,MADISON,05,WI,306,CARISSA MILLER - EASTER SEAL SOC OF WI,WI,Columbia
WI1110245,CAMP WAWBEEK NATURE CENTER - MAIN WELL,TNCWS,101 KNOB HILL,,53713,MADISON,05,WI,203,CARISSA MILLER - EASTER SEAL SOC OF WI,WI,Columbia
WI1110248,WISCONSIN ACADEMY MAIN CAMPUS,CWS,N2561 OLD HWY 16,PO BOX 100,53932,FALL RIVER,05,WI,115,WI CONF OF SEVENTH DAY ADVENTISTS,WI,Columbia
WI1110249,UW AGRICULTURAL RESEARCH STATION HDQTRS,NTNCWS,333 EAST CAMPUS MALL-BOX 8104,,53715,MADISON,05,WI,180,"STEELE, JEFF",WI,Columbia
WI1110256,FISH TALES,TNCWS,W12690 STATE ROAD 188,,53555,LODI,05,WI,52,CUNNINGHAM LAND HOLDINGS LLC - DANIEL K CUNNINGHAM,WI,Columbia
WI1110257,NORTHPOINT PLAZA BP,TNCWS,W9290 CTH CS,,53955,POYNETTE,05,WI,809,"BRAR, HARRY",WI,Columbia
WI1110258,JOHNSON SALES INC,TNCWS,N1255 US HIGHWAY 51,,53911,ARLINGTON,05,WI,47,"JOHNSON, GREGG",WI,Columbia
WI1110260,ZION EV LUTHERAN CHURCH OF LEEDS,TNCWS,W6906 CTH K,,53911,ARLINGTON,05,WI,507,"HELMER, KATHLEEN - SECRETARY",WI,Columbia
WI1110263,ST JOHNS LUTHERAN CHURCH,TNCWS,N4135 THOMPSON ST,,53960,RIO,05,WI,100,"LANGSDORF, DELBERT %26 ELLEN",WI,Columbia
WI1110266,OTSEGO YACHT CLUB BAR %26 GRILL,TNCWS,W3408 STATE HWY 16,,53960,RIO,05,WI,37,"BRAKMANIS, DANIELLE %26 ELLIOT",WI,Columbia
WI1110267,CASCADE MTN SKI - EMPLOYEE HOUSING,TNCWS,W10441 CASCADE MOUNTAIN RD,,53901-9633,PORTAGE,05,WI,41,CASCADE MT INC - ROB WALZ,WI,Columbia
WI1110270,LEWISTON ELEMENTARY,NTNCWS,305 E SLIFER ST,,53901,PORTAGE,05,WI,100,"GEIKE, STEVE - DIR OF BLDGS %26 GROUNDS",WI,Columbia
WI1110274,CESA 5 - FORT WINNEBAGO,NTNCWS,626 E SLIFER ST,PO BOX 564,53901,PORTAGE,05,WI,35,"KOLTES, MIKE",WI,Columbia
WI1110277,SPRING PRAIRIE LUTHERAN CHURCH,TNCWS,W5448 COUNTY ROAD DM,,53532,DE FOREST,05,WI,77,"SPRING PRAIRIE LUTHERAN CHURCH--RONALD SHARPEE, CHAIRMAN",WI,Columbia
WI1110280,BONNET PRAIRIE LUTHERAN CHURCH,TNCWS,N3694 OLD F RD,,53960-9566,RIO,05,WI,100,BONNET PRAIRIE LUTHERAN CHURCH,WI,Columbia
WI1110287,NORTH SCOTT BAPTIST CHURCH,TNCWS,W4697 CTY RD E,PO BOX 126,53954,PARDEEVILLE,05,WI,152,NORTH SCOTT BAPTIST CHURCH,WI,Columbia
WI1110290,WI DOT REST AREA 11 DEKORRA EAST BOUND,TNCWS,"4802 SHEBOYGAN AVE, RM 501",PO BOX 7986,53707,MADISON,05,WI,3555,WI DOT - TOM VANBEEK,WI,Columbia
WI1110294,RIVERWOOD LLC,TNCWS,N8457 FOX RUN RD,,53965,WISCONSIN DELLS,05,WI,28,"FARMER, WILLIAM",WI,Columbia
WI1110297,CASCADE MTN SKI - CHALET WELL,TNCWS,W10441 CASCADE MOUNTAIN RD,,53901-9633,PORTAGE,05,WI,300,CASCADE MT INC - ROB WALZ,WI,Columbia
WI1110299,CASINO THE,TNCWS,N3233 SEIER RD,,53932,FALL RIVER,05,WI,104,"SCHULTZ, SCOTT",WI,Columbia
WI1110300,UNITED WI GRAIN PRODUCERS,NTNCWS,W1231 TESSMANN DR,PO BOX 247,53935,FRIESLAND,05,WI,30,"UWGP - KELLI ROSE, ENV COMP MGR",WI,Columbia
WI1110310,CLUB 60,TNCWS,N1356 WENDT RD,,53925,COLUMBUS,05,WI,110,CLUB 60 PROPERTIES LLC -- ATTN:  LORI BROESCH,WI,Columbia
WI1110313,BOXXX OFFICE GENTLEMENS CLUB THE,TNCWS,W11208 STH 33,,53901,PORTAGE,05,WI,104,"BICKLE, RICH",WI,Columbia
WI1110314,POUR HOUSE,TNCWS,N5095  HEMLOCK ST,,53955,POYNETTE,05,WI,27,APRIL TOLLISON %26 WILLIAM WHITAKER,WI,Columbia
WI1110315,HOOKERS RESORT,TNCWS,W9370 HWY V,,53955-9771,Poynette,05,WI,306,"HAFNER, DAVID %26 KATHY",WI,Columbia
WI1110316,WI DNR MACKENZIE 8 LODGE/RESIDENT CENTER,TNCWS,W7303 COUNTY HIGHWAY CS,,53955,POYNETTE,05,WI,28,"KUEFFLER, SAMANTHA D - PROPERTY MGR",WI,Columbia
WI1110322,MERRIMAC SCOOP,TNCWS,348 WOODLAND CIRCLE,,53704,MADISON,05,WI,82,"STENDAHL, ANDREW",WI,Columbia
WI1110323,LUCKYS BAR %26 GRILLE ON THE LAKE,TNCWS,5625 COBBLESTONE LN,,53597,WAUNAKEE,05,WI,212,"RIPLEY, ROD",WI,Columbia
WI1110324,KDS BAR %26 GRILL,TNCWS,N1434 FAIR ST,,53555,LODI,05,WI,104,"LARRABEE-LANE, KATIE",WI,Columbia
WI1110326,DEBS NORTH STAR TAVERN,TNCWS,W7704 PHILLIPS RD,,53955,POYNETTE,05,WI,31,"KUHL, DEB",WI,Columbia
WI1110327,CIMAROLIS SUPPER CLUB,TNCWS,W11793 HWY 127,,53901,PORTAGE,05,WI,316,"CIMAROLI, JAMIE %26 TRACY",WI,Columbia
WI1110333,PORTAGE COUNTRY CLUB CLUBHOUSE,TNCWS,317 W MAPLE ST,,53913,BARABOO,05,WI,110,"DEMPSEY, ADAM",WI,Columbia
WI1110337,PORTAGE ONE STOP,TNCWS,W8425 CRAWFORD RD,,53901,PORTAGE,05,WI,204,"EHTASHAMUDDIN, MOHAMMED",WI,Columbia
WI4360251,FOX HILLS RESORT NATL PRO SHOP,TNCWS,250 W Church St,,54228,Mishicot,05,WI,25,FOX HILLS GENERAL MANAGER,WI,Manitowoc
WI4360252,STECKER MACHINE PLANT 1,NTNCWS,5107 CTH C,,54220,MANITOWOC,05,WI,100,STECKER MACHINE CO INC,WI,Manitowoc
WI4360263,FRANCIS CREEK TRAVEL PLAZA,TNCWS,3011 W WISCONSIN AVE,,54914-1791,Appleton,05,WI,25,OUTAGAMIE COOP SERVICES INC,WI,Manitowoc
WI4360268,ST THOMAS THE APOSTLE CH,TNCWS,8100 BRUNNER RD,,53063,NEWTON,05,WI,25,ST THOMAS THE APOSTLE,WI,Manitowoc
WI4360269,BRANCH COMMUNITY PK,TNCWS,8624 CTH JJ,,54220,MANITOWOC,05,WI,25,TOWN OF MANITOWOC RAPIDS,WI,Manitowoc
WI4360276,WI DNR PT BEACH N SHOWER BLDG,TNCWS,101 S WEBSTER ST - PR/6,PO BOX 7921,53707-7921,MADISON,05,WI,25,WI DNR,WI,Manitowoc
WI4360279,141 SPEEDWAY BATHROOMS,TNCWS,DAN RATAJCZAK,N7223 CTY RD AB,54217,LUXEMBURG,05,WI,25,"KRR ENTERPRISE, LLC",WI,Manitowoc
WI4360280,141 SPEEDWAY BAR,TNCWS,N7223 CTY RD AB,,54217,LUXEMBURG,05,WI,25,"RATAJCZAK, DAN",WI,Manitowoc
WI4360287,CENTRAL BROWN CO WATER AUTHORITY,CWS,3700 DICKINSON RD,,54115,DE PERE,05,WI,25,"BURDETTE, SARAH - CBCWA, PRESIDENT",WI,Brown
WI4360295,TWIN FOUNTAINS,TNCWS,3805 NEWTONBURG RD,,54220,MANITOWOC,05,WI,25,TWIN FOUNTAINS LLC,WI,Manitowoc
WI4360296,IRON BUFFALO SALOON,TNCWS,DANIEL F KUPSH,12900 CTH K,54230,REEDSVILLE,05,WI,25,BUFFALO TOWN LLC,WI,Manitowoc
WI4360314,HOPE COMMUNITY CH,TNCWS,BOYD MINARIK,4408 CTH B,54220,MANITOWOC,05,WI,25,HOPE COMMUNITY CHURCH,WI,Manitowoc
WI4360315,TRINITY ALLIANCE CH,TNCWS,3121 NAGLE AVE,,54220,MANITOWOC,05,WI,25,TRINITY ALLIANCE CHURCH,WI,Manitowoc
WI4360325,FRENCH CREEK CAFE %26 BAKERY,TNCWS,PO BOX 41,,54214,FRANCIS CREEK,05,WI,25,"LINSMEIER, KAREN",WI,Manitowoc
WI4360345,POINT BEACH NUCLEAR SITE CON,TNCWS,6610 NUCLEAR RD,,54241,TWO RIVERS,05,WI,25,"COFFEY, BOB",WI,Manitowoc
WI4360364,MANITOWOC WATERWORKS,CWS,DEB NEUSER,900 QUAY ST,54220,MANITOWOC,05,WI,34500,"MANITOWOC, CITY OF, CLERK",WI,Manitowoc
WI4360389,SPANCRETE INDUSTRIES INC PLANT 3,NTNCWS,2331 SPANCRETE LANE,,54245,VALDERS,05,WI,50,"FELSINGER, PHYLLIS - DIR EMPLOYEE HEALTH %26 SAFETY",WI,Manitowoc
WI4360402,MANITOWOC GUN CLUB,TNCWS,PO BOX 201,,54221-0201,MANITOWOC,05,WI,25,GUN CLUB OF MANITOWOC CO INC,WI,Manitowoc
WI4360426,CLEVELAND WATERWORKS,CWS,1150 W WASHINGTON ST,PO BOX 87,53015-0087,CLEVELAND,05,WI,1518,"GRUNWALD, STACY - CLERK",WI,Manitowoc
WI4360427,KIEL WATERWORKS,CWS,621 6TH ST,PO BOX 98,53042,KIEL,05,WI,3630,"DEDERING, DENNIS - CITY ADMIN",WI,Manitowoc
WI4360429,MARIBEL WATERWORKS,CWS,NIKKI LEMENS,PO BOX 203,54227-0080,MARIBEL,05,WI,400,MARIBEL VIL OF CLERK,WI,Manitowoc
WI4360430,MISHICOT WATERWORKS,CWS,522 E MAIN ST,PO BOX 385,54228-0385,MISHICOT,05,WI,1422,"TESARIK, CONNIE S - VILLAGE CLERK",WI,Manitowoc
WI4360431,REEDSVILLE WATERWORKS,CWS,217 MENASHA AVE,,54230,REEDSVILLE,05,WI,1200,"KRAHN, MARY JO - CLERK",WI,Manitowoc
WI4360433,ST NAZIANZ WATERWORKS,CWS,228 W MAIN ST,PO BOX 302,54232-9999,ST NAZIANZ,05,WI,783,ST NAZIANZ VIL CLERK/TREAS - KAY M MUELLER,WI,Manitowoc
WI4360434,QUIET COUNTRY COMMUNITY ASSN,CWS,7136 TANNERY RD UNIT 30,,54241,TWO RIVERS,05,WI,90,"BAUMGART, FRED - MGR",WI,Manitowoc
WI4360436,TWO RIVERS WATERWORKS,CWS,PO BOX 87,,54241-0087,TWO RIVERS,05,WI,11232,"BUCKLEY, GREG - CITY MANAGER",WI,Manitowoc
WI4360437,VALDERS WATERWORKS,CWS,207 S LIBERTY ST,PO BOX 459,54245,VALDERS,05,WI,958,"VALDERS, VIL OF - CLERK LORI BRUCKNER",WI,Manitowoc
WI4360439,WHITELAW WATERWORKS,CWS,147 W MENASHA AVE,PO BOX 294,54247,WHITELAW,05,WI,757,"HILL, CHRISTINA - CLERK",WI,Manitowoc
WI4360441,KELLNERSVILLE WATERWORKS,CWS,PO BOX 87,,54215-0087,KELLNERSVILLE,05,WI,400,"WELCH, ELIZABETH - CLERK",WI,Manitowoc
WI4360447,HOLY FAMILY CONVENT,CWS,2409 S ALVERNO RD,,54220-9320,MANITOWOC,05,WI,195,HOLY FAMILY CONVENT,WI,Manitowoc
WI4360468,VIKING BOW %26 GUN CLUB,TNCWS,13431 Rusch Road,,54245,Valders,05,WI,25,VIKING BOW %26 GUN CLUB,WI,Manitowoc
WI4360470,CAMP SINAWA DORMITORY,TNCWS,MIKE WICKS,100 FRANKLIN ST,54220,Manitowoc,05,WI,110,ASSOCIATED TRUST COMPANY,WI,Manitowoc
WI4360473,SALEM EBENEZER REFORM CH,TNCWS,6524 CTH K,,54220,MANITOWOC,05,WI,50,SALEM EBENEZER REFORM CHURCH,WI,Manitowoc
WI4360477,PACK ER INN,TNCWS,10516 LANGE RD,,53063,NEWTON,05,WI,50,"ZIPPERER, SCOTT",WI,Manitowoc
WI4360482,BETHEL METHODIST CHURCH,TNCWS,W260 Charlesburg Rd,,53061,New Holstein,05,WI,25,"LEVERENZ, FRED",WI,Manitowoc
WI4360483,BETHLEHEM UN CH CHRIST,TNCWS,11608 LAX CHAPEL RD,,53042-3024,Kiel,05,WI,25,BETHLEHEM UN CHURCH CHRIST,WI,Manitowoc
WI4360484,KIEL FISH %26 GAME INC,TNCWS,22721 FISH %26 GAME RD,PO BOX 23,53042,Kiel,05,WI,25,KIEL FISH %26 GAME INC,WI,Manitowoc
WI4360485,SCHLINGOS ROCKVILLE BAR,TNCWS,21933 Main St,,53042-1923,Kiel,05,WI,25,"REINL, JAN",WI,Manitowoc
WI4360486,CAMP ROKILIO VIKING SHIP,TNCWS,2555 Northern Rd,,54912,Appleton,05,WI,110,BAY LAKES COUNCIL BSA,WI,Manitowoc
WI4360489,ZION EV LUTHERAN CH,TNCWS,19214 CTH XX,,53042,KIEL,05,WI,25,ZION EV LUTHERAN CHURCH,WI,Manitowoc
WI4360490,FINAL LAP,TNCWS,19133 CTH XX,,53042,Kiel,05,WI,35,"WILINSKI, DONNA",WI,Manitowoc
WI4360500,MARSH INN BAR,TNCWS,220 CTH W,,54230,Reedsville,05,WI,25,"LIEBZEIT, DAVE %26 TAMI",WI,Manitowoc
WI4360501,AL CORSO RESTAURANT,TNCWS,DAVID %26 ALECANDRIA SALM,N3488 CTH G,53014,CHILTON,05,WI,25,EASTSHORE ORCHARD %26 MARKET LLC,WI,Manitowoc
WI4360502,SPORTSMAN%27S CLUB LLC,TNCWS,940 LANDIS STREET,PO BOX 42,54207,COLLINS,05,WI,25,SPORTSMAN%27S CLUB LLC,WI,Manitowoc
WI4360507,CNC LINKS GOLF,TNCWS,CNC LINKS LLC,4935 CTH C,54220,MANITOWOC,05,WI,25,"KAEPPLER, JOE",WI,Manitowoc
WI4360512,BIG APPLE PUB %26 GRILL,TNCWS,RODNEY KAMINSKI,5733 COUNTY ROAD R,54220,Manitowoc,05,WI,50,BIG APPLE PUB %26 GRILL LLC,WI,Manitowoc
WI4360513,ROCKWOOD EV LUTHERAN CH,TNCWS,PASTOR JOHNSON,5805 CTH R,54220,Manitowoc,05,WI,25,ROCKWOOD EV LUTHERAN CHURCH,WI,Manitowoc
WI4360516,SADDLE UP SALOON,TNCWS,2769 HUMBOLDT ROAD,,54311,GREEN BAY,05,WI,50,"CONARD, WADE - BLDG OWNER",WI,Manitowoc
WI4360525,BRANCH TOWN MART,TNCWS,ROBERT LOWE,305 N 6TH ST,54230,REEDSVILLE,05,WI,25,COUNTRY VISIONS COOPERATIVE,WI,Manitowoc
